repo,number,title,labels,url
open-mmlab/mmdetection3d,1529,PointRCNN (and also the pretrained model) doesn't perform properly on the KITTI dataset,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1529
open-mmlab/mmdetection3d,1524,Support BEVDet series,"['community help wanted', 'planned feature']",https://github.com/open-mmlab/mmdetection3d/issues/1524
open-mmlab/mmdetection3d,1522,The calculationg of average loss.,['usage'],https://github.com/open-mmlab/mmdetection3d/issues/1522
open-mmlab/mmdetection3d,1515,MonoFlex Config file,[],https://github.com/open-mmlab/mmdetection3d/issues/1515
open-mmlab/mmdetection3d,1510,KITTI doesn't account for tilt angle? Strange limitation?,['usage'],https://github.com/open-mmlab/mmdetection3d/issues/1510
open-mmlab/mmdetection3d,1506,DGCNN Trained Models on S3DIS Links are died ,[],https://github.com/open-mmlab/mmdetection3d/issues/1506
open-mmlab/mmdetection3d,1503,Fcos3D visualization error in the latest version,[],https://github.com/open-mmlab/mmdetection3d/issues/1503
open-mmlab/mmdetection3d,1502,The model and loaded state dict do not match exactly,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1502
open-mmlab/mmdetection3d,1499,The version of some python package is incompatible.,[],https://github.com/open-mmlab/mmdetection3d/issues/1499
open-mmlab/mmdetection3d,1470,[Feature] Support Two-Stage CenterPoint,[],https://github.com/open-mmlab/mmdetection3d/issues/1470
open-mmlab/mmdetection3d,1467,PointPainting,['community help wanted'],https://github.com/open-mmlab/mmdetection3d/issues/1467
open-mmlab/mmdetection3d,1463,PointPillars' training logs confusion ,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1463
open-mmlab/mmdetection3d,1461,RuntimeError: max(): Expected reduction dim to be specified for input.numel() == 0. In tools/test.py,['bug'],https://github.com/open-mmlab/mmdetection3d/issues/1461
open-mmlab/mmdetection3d,1458,[Feature] Support SemanticKitti Dateset,[],https://github.com/open-mmlab/mmdetection3d/issues/1458
open-mmlab/mmdetection3d,1432,"output from, show_result_meshlab() with custom trained model doesn't  show bounding box",['usage'],https://github.com/open-mmlab/mmdetection3d/issues/1432
open-mmlab/mmdetection3d,1425,"About the point cloud data input format of the function ""information_detector()"" during inference",['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1425
open-mmlab/mmdetection3d,1416,Error when computing two-stage model FLOPS.,['bug'],https://github.com/open-mmlab/mmdetection3d/issues/1416
open-mmlab/mmdetection3d,1411,fail downloaded H3DNet checkpoint path,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1411
open-mmlab/mmdetection3d,1397,KITTI visualization bug,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1397
open-mmlab/mmdetection3d,1394,[Feature]Support  SST: Single-stride Sparse Transformer,[],https://github.com/open-mmlab/mmdetection3d/issues/1394
open-mmlab/mmdetection3d,1357,Support Two-Stage CenterPoint,"['Dev-RD', 'Medium', 'algorithm']",https://github.com/open-mmlab/mmdetection3d/issues/1357
open-mmlab/mmdetection3d,1354,Support DS-Net,"['Dev-RD', 'Medium', 'algorithm']",https://github.com/open-mmlab/mmdetection3d/issues/1354
open-mmlab/mmdetection3d,1353,Support ONCE dataset,"['Dev-RD', 'Medium', 'dataset']",https://github.com/open-mmlab/mmdetection3d/issues/1353
open-mmlab/mmdetection3d,1350,Support SemanticKITTI dataset,"['Dev-RD', 'Medium', 'dataset']",https://github.com/open-mmlab/mmdetection3d/issues/1350
open-mmlab/mmdetection3d,1346,Get an error when try to run PartA2 on KITTI,['bug'],https://github.com/open-mmlab/mmdetection3d/issues/1346
open-mmlab/mmdetection3d,1289,Confusion definition in kitti_dataset,[],https://github.com/open-mmlab/mmdetection3d/issues/1289
open-mmlab/mmdetection3d,1287,Question: Inference alters range & rotation,"['usage', 'reimplementation']",https://github.com/open-mmlab/mmdetection3d/issues/1287
open-mmlab/mmdetection3d,1273,can not find MonoFlex config,['planned feature'],https://github.com/open-mmlab/mmdetection3d/issues/1273
open-mmlab/mmdetection3d,1263,project_rect_to_image in mono3d,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1263
open-mmlab/mmdetection3d,1261,Is the calib data also used durinig 3d box-related training? ( kitti ),['usage'],https://github.com/open-mmlab/mmdetection3d/issues/1261
open-mmlab/mmdetection3d,1244,An error when training with free-anchor,"['bug', 'reimplementation']",https://github.com/open-mmlab/mmdetection3d/issues/1244
open-mmlab/mmdetection3d,1243,MVXNet fusion not work (iamge features can not use),['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1243
open-mmlab/mmdetection3d,1219,"add FCAF3D (SOTA in ScanNet, SUN RGB-D, S3DIS)","['community help wanted', 'planned feature']",https://github.com/open-mmlab/mmdetection3d/issues/1219
open-mmlab/mmdetection3d,1210,Preprocess custom `*.las` data,['usage'],https://github.com/open-mmlab/mmdetection3d/issues/1210
open-mmlab/mmdetection3d,1205,Can't visualize some data with MVX-Net model,['bug'],https://github.com/open-mmlab/mmdetection3d/issues/1205
open-mmlab/mmdetection3d,1202,IndexError: too many indices for tensor of dimension 1,['duplicate'],https://github.com/open-mmlab/mmdetection3d/issues/1202
open-mmlab/mmdetection3d,1200,Do I need to guarantee the order of the test data when testing?,[],https://github.com/open-mmlab/mmdetection3d/issues/1200
open-mmlab/mmdetection3d,1143,Question about MoCa（Multi-mOdality Cut and pAste）(Data Augmentation),[],https://github.com/open-mmlab/mmdetection3d/issues/1143
open-mmlab/mmdetection3d,1119,TypeError: show_results() got an unexpected keyword argument 'show',['bug'],https://github.com/open-mmlab/mmdetection3d/issues/1119
open-mmlab/mmdetection3d,1089,Does Waymo use multiple sweeps? How to work with multisweep models.,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1089
open-mmlab/mmdetection3d,1080,Training time is different for each epoch,['community discussion'],https://github.com/open-mmlab/mmdetection3d/issues/1080
open-mmlab/mmdetection3d,1078,resume-from bug,[],https://github.com/open-mmlab/mmdetection3d/issues/1078
open-mmlab/mmdetection3d,1064,One-Frame Real-Time Inference Speed is Very Slow,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1064
open-mmlab/mmdetection3d,1057,"Training PointPillars on nuScenes mini dataset - ""... variables needed for gradient computation has been modified by an inplace operation"" ",['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1057
open-mmlab/mmdetection3d,1053,FP16 training error: RuntimeError: expected scalar type Half but found Float,['reimplementation'],https://github.com/open-mmlab/mmdetection3d/issues/1053
open-mmlab/mmdetection3d,1039,Training Pointpillar model for my own dataset but get 0 mAP,[],https://github.com/open-mmlab/mmdetection3d/issues/1039
open-mmlab/mmdetection3d,1035,FCOS3D model conversion to onnx,"['enhancement', 'community help wanted', 'community discussion']",https://github.com/open-mmlab/mmdetection3d/issues/1035
open-mmlab/mmdetection3d,998,Plausible bug in draw_lidar_bbox3d_on_img function ,['community discussion'],https://github.com/open-mmlab/mmdetection3d/issues/998
open-mmlab/mmdetection3d,991,Multiview Images on Waymo,"['community help wanted', 'planned feature']",https://github.com/open-mmlab/mmdetection3d/issues/991
open-mmlab/mmdetection3d,983,Too high GRAM consumption for spconv indexing,['enhancement'],https://github.com/open-mmlab/mmdetection3d/issues/983
open-mmlab/mmdetection3d,979,ADD Annotation bboxes for output visualization,[],https://github.com/open-mmlab/mmdetection3d/issues/979
open-mmlab/mmdetection3d,976,Bounding box orientation incorrect on custom nuscenes formatted dataset,['usage'],https://github.com/open-mmlab/mmdetection3d/issues/976
open-mmlab/mmdetection3d,967,Dv centerpoint,[],https://github.com/open-mmlab/mmdetection3d/issues/967
open-mmlab/mmdetection3d,936,load images from six cameras and stack them,"['enhancement', 'community discussion']",https://github.com/open-mmlab/mmdetection3d/issues/936
open-mmlab/mmdetection3d,924,[Add] CenterPoint compatibility with KITTI,[],https://github.com/open-mmlab/mmdetection3d/issues/924
open-mmlab/mmdetection3d,918,[Feature] GroupFree3D on SUN RGB-D,[],https://github.com/open-mmlab/mmdetection3d/issues/918
open-mmlab/mmdetection3d,894,[Potential Performance Improvement] Hard voxelization could have a much faster implementation (at the cost of determinism).,"['enhancement', 'community discussion']",https://github.com/open-mmlab/mmdetection3d/issues/894
open-mmlab/mmdetection3d,863,update digit version,[],https://github.com/open-mmlab/mmdetection3d/issues/863
open-mmlab/mmdetection3d,852,[Fix] Several bugs,[],https://github.com/open-mmlab/mmdetection3d/issues/852
open-mmlab/mmdetection3d,748,[Enhance] Add MultiViewPipeline,[],https://github.com/open-mmlab/mmdetection3d/issues/748
open-mmlab/mmdetection3d,648,Gap w/ OpenPCDet for SECOND and PointPillars,"['community discussion', 'reimplementation']",https://github.com/open-mmlab/mmdetection3d/issues/648
open-mmlab/mmdetection3d,624,Does mmdet3D support 3D classification?,['community help wanted'],https://github.com/open-mmlab/mmdetection3d/issues/624
open-mmlab/mmdetection3d,543,FCOS3D on Waymo,"['enhancement', 'community discussion']",https://github.com/open-mmlab/mmdetection3d/issues/543
open-mmlab/mmdetection3d,428,use_direction_classifier=False causes AttributeError for NoneType,['bug'],https://github.com/open-mmlab/mmdetection3d/issues/428
open-mmlab/mmdetection3d,403,Selecting label files for Waymo dataset,['community discussion'],https://github.com/open-mmlab/mmdetection3d/issues/403
open-mmlab/mmdetection3d,385,Support of multi-modal fusion method,['community help wanted'],https://github.com/open-mmlab/mmdetection3d/issues/385
open-mmlab/mmdetection3d,327,[Feature]: Support MoCa,[],https://github.com/open-mmlab/mmdetection3d/issues/327
open-mmlab/mmdetection3d,295,Will the 3DSSD model support nuScenes dataset?,"['community help wanted', 'planned feature']",https://github.com/open-mmlab/mmdetection3d/issues/295
open-mmlab/mmdetection3d,290,Multi-Modality Cut and Paste for 3D Object Detection Support,['planned feature'],https://github.com/open-mmlab/mmdetection3d/issues/290
open-mmlab/mmdetection3d,260,Training for custom datasets containing only LiDAR scans + annotations,['enhancement'],https://github.com/open-mmlab/mmdetection3d/issues/260
open-mmlab/mmdetection3d,203,PointPillars export to  onnx ？,['enhancement'],https://github.com/open-mmlab/mmdetection3d/issues/203
open-mmlab/mmdetection3d,124,[feature] 3DSSD support nuscenes datasets,[],https://github.com/open-mmlab/mmdetection3d/issues/124
open-mmlab/mmdetection3d,16,Roadmap of MMDetection3d,"['good first issue', 'community help wanted']",https://github.com/open-mmlab/mmdetection3d/issues/16
minivision-ai/photo2cartoon,72,add MNN/TNN/ONNXRuntime C++ demo,[],https://github.com/minivision-ai/photo2cartoon/issues/72
minivision-ai/photo2cartoon,57,upgrade to tensorflow 2.x,[],https://github.com/minivision-ai/photo2cartoon/issues/57
minivision-ai/photo2cartoon,44,Tensorflow updated to 2,[],https://github.com/minivision-ai/photo2cartoon/issues/44
minivision-ai/photo2cartoon,37,google colab,[],https://github.com/minivision-ai/photo2cartoon/issues/37
cluebenchmark/cluedatasetsearch,9,不考虑加上一个“对话系统”数据集的分类么？,[],https://github.com/CLUEbenchmark/CLUEDatasetSearch/issues/9
cluebenchmark/cluedatasetsearch,6,NLPCC2017 Task3 哪位大佬参加过这个比赛，可以分享文本摘要数据集？链接“https://www.biendata.xyz/competition/nlptask03/”,[],https://github.com/CLUEbenchmark/CLUEDatasetSearch/issues/6
cluebenchmark/cluedatasetsearch,5,NIST 2002 Open Machine Translation (OpenMT) Evaluation 这个数据哪位大佬知道如何下载,[],https://github.com/CLUEbenchmark/CLUEDatasetSearch/issues/5
cluebenchmark/cluedatasetsearch,3,请问数据下载能放百度网盘吗？,[],https://github.com/CLUEbenchmark/CLUEDatasetSearch/issues/3
open-mmlab/mmocr,1707,[Refactor] Refactor data converter and gather,[],https://github.com/open-mmlab/mmocr/issues/1707
open-mmlab/mmocr,1706,[Fix] Fix some inferencer bugs,[],https://github.com/open-mmlab/mmocr/issues/1706
open-mmlab/mmocr,1704,[Feature] abcnetv2 train,[],https://github.com/open-mmlab/mmocr/issues/1704
open-mmlab/mmocr,1701,Fix some browse dataset script bugs and draw textdet gt instance with ignore flags,[],https://github.com/open-mmlab/mmocr/issues/1701
open-mmlab/mmocr,1700,[Feature] prepare_dataset.py  CTW1500 dataset,[],https://github.com/open-mmlab/mmocr/issues/1700
open-mmlab/mmocr,1698,[Docs] How to run ABCNet on a custom text image? I just found mim test mmocr xxxxxxx --work-dir,[],https://github.com/open-mmlab/mmocr/issues/1698
open-mmlab/mmocr,1692,[Feature] Is it possible to show confidence scores for text instances when visualizing test results?,['feature request'],https://github.com/open-mmlab/mmocr/issues/1692
open-mmlab/mmocr,1687,[Docs] Installation does not provide clear examples that work on CPU,[],https://github.com/open-mmlab/mmocr/issues/1687
open-mmlab/mmocr,1684,[Paper List-5] Add 10 textrecog papers,[],https://github.com/open-mmlab/mmocr/issues/1684
open-mmlab/mmocr,1683,[Feature] Add caching for NRTRDecoder for faster inference,[],https://github.com/open-mmlab/mmocr/issues/1683
open-mmlab/mmocr,1682,SVTR复现问题,[],https://github.com/open-mmlab/mmocr/issues/1682
open-mmlab/mmocr,1680,[Bug] Inference failed on mps but succeeded on cpu and cuda,['bug'],https://github.com/open-mmlab/mmocr/issues/1680
open-mmlab/mmocr,1679,[Bug] ,['bug'],https://github.com/open-mmlab/mmocr/issues/1679
open-mmlab/mmocr,1677,[Dataset Preparer] Add CTW ,['dev-1.x'],https://github.com/open-mmlab/mmocr/issues/1677
open-mmlab/mmocr,1676,[Paper List-4] Add 10 recog papers,[],https://github.com/open-mmlab/mmocr/issues/1676
open-mmlab/mmocr,1674,[Bug] 在训练的时候一直报RuntimeWarning:encountered in intersection[定位在\shapely\set_operations.py:133],['bug'],https://github.com/open-mmlab/mmocr/issues/1674
open-mmlab/mmocr,1673,"Kevinnunu/add LMDBDumper and TextRecogLMDBConfigGenerator, update prepare_dataset.py script",['dev-1.x'],https://github.com/open-mmlab/mmocr/issues/1673
open-mmlab/mmocr,1665,maskrcnn的检测结果过低,[],https://github.com/open-mmlab/mmocr/issues/1665
open-mmlab/mmocr,1664,[Paper List-3] Add 10 textrecog papers,['dev-1.x'],https://github.com/open-mmlab/mmocr/issues/1664
open-mmlab/mmocr,1661,Training DBNet in icdar2015，but the  hmena-iou is always 0,[],https://github.com/open-mmlab/mmocr/issues/1661
open-mmlab/mmocr,1659,correct word spelling,['awaiting response'],https://github.com/open-mmlab/mmocr/issues/1659
open-mmlab/mmocr,1652,[Paper List-2] Add 10 textrecog papers,[],https://github.com/open-mmlab/mmocr/issues/1652
open-mmlab/mmocr,1644,[Paper List-1] Add 10 textrecog papers,[],https://github.com/open-mmlab/mmocr/issues/1644
open-mmlab/mmocr,1634,[Fix] Deepcopy datasample in browse_dataset,[],https://github.com/open-mmlab/mmocr/issues/1634
open-mmlab/mmocr,1624,[Feature] CachedCopyPaste transform,[],https://github.com/open-mmlab/mmocr/issues/1624
open-mmlab/mmocr,1622,[Feature] Support automaticaly creat paper-reading markdown file,[],https://github.com/open-mmlab/mmocr/issues/1622
open-mmlab/mmocr,1612,[Refactor] refactor gather,[],https://github.com/open-mmlab/mmocr/issues/1612
open-mmlab/mmocr,1574,[Feature] Text Recognition for Vietnamese Text,[],https://github.com/open-mmlab/mmocr/issues/1574
open-mmlab/mmocr,1495,device bug,['bug'],https://github.com/open-mmlab/mmocr/issues/1495
open-mmlab/mmocr,1493,[Attention] Be an early contributor to MMOCR 1.0!,[],https://github.com/open-mmlab/mmocr/issues/1493
open-mmlab/mmocr,1480,json.decoder.JSONDecodeError: Extra data: line 1 column 5 (char 4),[],https://github.com/open-mmlab/mmocr/issues/1480
open-mmlab/mmocr,1474,[Feature] Use MMEval.F1Metric,[],https://github.com/open-mmlab/mmocr/issues/1474
open-mmlab/mmocr,1473,[Feature] Use MMEval.HmeanIoU,[],https://github.com/open-mmlab/mmocr/issues/1473
open-mmlab/mmocr,1471,[Bug] Slow training-time evaluation,"['enhancement', 'community discussion']",https://github.com/open-mmlab/mmocr/issues/1471
open-mmlab/mmocr,1469,[Docs] Fix some deadlinks in the docs,[],https://github.com/open-mmlab/mmocr/issues/1469
open-mmlab/mmocr,1465,Support MOST,['feature request'],https://github.com/open-mmlab/mmocr/issues/1465
open-mmlab/mmocr,1451,How to train in text recognition by custom dataset?,[],https://github.com/open-mmlab/mmocr/issues/1451
open-mmlab/mmocr,1439,tensorboard visualize error,[],https://github.com/open-mmlab/mmocr/issues/1439
open-mmlab/mmocr,1401,[Draft] Rec TTA,[],https://github.com/open-mmlab/mmocr/issues/1401
open-mmlab/mmocr,1395,About to train the DRRG model based on ICdar17 correctly?,[],https://github.com/open-mmlab/mmocr/issues/1395
open-mmlab/mmocr,1390,"Hello, I noticed that version 1. x and dev-1. x have removed the pre training model for Chinese text recognition. Will it be supported later",['dev-1.x'],https://github.com/open-mmlab/mmocr/issues/1390
open-mmlab/mmocr,1384,Adopt TrOCR,[],https://github.com/open-mmlab/mmocr/issues/1384
open-mmlab/mmocr,1380,"For the Chinese text detection task, how to modify the configuration file when training dbnet on ICDAR2019?",[],https://github.com/open-mmlab/mmocr/issues/1380
open-mmlab/mmocr,1378,"训练mmocr识别模型时候 evaluation = dict(interval=1, metric='acc',save_best = 'auto')  无法像mmclassicifition 保存最优模型",[],https://github.com/open-mmlab/mmocr/issues/1378
open-mmlab/mmocr,1377,train loss large jumps in some datasets (dbnetpp),['bug'],https://github.com/open-mmlab/mmocr/issues/1377
open-mmlab/mmocr,1366,add if condition to visualize the kie output only when the output argument is supplied,['awaiting response'],https://github.com/open-mmlab/mmocr/issues/1366
open-mmlab/mmocr,1321,Wildreceipt dataset item-price key information,[],https://github.com/open-mmlab/mmocr/issues/1321
open-mmlab/mmocr,1287,recog2lmdb link not working under Loading LMDB Datasets ,['bug'],https://github.com/open-mmlab/mmocr/issues/1287
open-mmlab/mmocr,1259,[Config] Update default IC17 annotation name,[],https://github.com/open-mmlab/mmocr/issues/1259
open-mmlab/mmocr,1258,[Docs] Update IC17 guide,[],https://github.com/open-mmlab/mmocr/issues/1258
open-mmlab/mmocr,1191,"Some ""bad"" sample in synthtext cause OOM.",['bug'],https://github.com/open-mmlab/mmocr/issues/1191
open-mmlab/mmocr,1170,DataLoader woker is killed by signal .It may be caused by the np.sqrt function.,[],https://github.com/open-mmlab/mmocr/issues/1170
open-mmlab/mmocr,1166,Training ABINET on Custom Dataset,[],https://github.com/open-mmlab/mmocr/issues/1166
open-mmlab/mmocr,1165,Train models with dataset Synthtext will result in OOM killer.,[],https://github.com/open-mmlab/mmocr/issues/1165
open-mmlab/mmocr,1156,"How to use synthtext dataset to train text detection model?? When i try to make it according to docs,something i cannot understand happened.",[],https://github.com/open-mmlab/mmocr/issues/1156
open-mmlab/mmocr,1154,Best practice for training text detection model,['bug'],https://github.com/open-mmlab/mmocr/issues/1154
open-mmlab/mmocr,1146,[Bug fix] box points ordering,[],https://github.com/open-mmlab/mmocr/issues/1146
open-mmlab/mmocr,1136,[Bug]Can‘t’ use tools/analyze_logs.py to plot hmean curves,['bug'],https://github.com/open-mmlab/mmocr/issues/1136
open-mmlab/mmocr,1128,Poor performance of ABINet on RRC word recognition challenge dataset,[],https://github.com/open-mmlab/mmocr/issues/1128
open-mmlab/mmocr,1127,is there  a plan to add TextFuseNet,['algorithm request'],https://github.com/open-mmlab/mmocr/issues/1127
open-mmlab/mmocr,1126,Integrate SVTR for Text Recognition,['algorithm request'],https://github.com/open-mmlab/mmocr/issues/1126
open-mmlab/mmocr,1122,Edge Embedding Not updated by Every GNN Layer,[],https://github.com/open-mmlab/mmocr/issues/1122
open-mmlab/mmocr,1112,Fixes missing schedule in the sample SEG training,[],https://github.com/open-mmlab/mmocr/issues/1112
open-mmlab/mmocr,1110,"[Bug] If the argument warp_flag is setting True,It may be flushed out when execute warp_flag = False.",[],https://github.com/open-mmlab/mmocr/issues/1110
open-mmlab/mmocr,1064,DBnet 使用ploy方式，检测弯曲文本，有没有预训练模型呀,['checkpoint request'],https://github.com/open-mmlab/mmocr/issues/1064
open-mmlab/mmocr,1056,How to use tood detector in mmocr?,[],https://github.com/open-mmlab/mmocr/issues/1056
open-mmlab/mmocr,1042,ValueError: too many dimensions 'str' Trying to train KIE on custom Dataset,[],https://github.com/open-mmlab/mmocr/issues/1042
open-mmlab/mmocr,1039,How to make Training data  for Training key-information-extraction ,[],https://github.com/open-mmlab/mmocr/issues/1039
open-mmlab/mmocr,1023,"training synthtext, encounting OOM",[],https://github.com/open-mmlab/mmocr/issues/1023
open-mmlab/mmocr,1013,Make configurable the padding of the detected box in the inference,['feature request'],https://github.com/open-mmlab/mmocr/issues/1013
open-mmlab/mmocr,977,Updated the det.md Chinese translation,[],https://github.com/open-mmlab/mmocr/issues/977
open-mmlab/mmocr,969,  the same code but different results,['bug'],https://github.com/open-mmlab/mmocr/issues/969
open-mmlab/mmocr,963,Aster reproduction,[],https://github.com/open-mmlab/mmocr/issues/963
open-mmlab/mmocr,958,lr =0 when freezing the backbone and neck for transfer learning,[],https://github.com/open-mmlab/mmocr/issues/958
open-mmlab/mmocr,920,Bad Performance of PAN in IC2015,[],https://github.com/open-mmlab/mmocr/issues/920
open-mmlab/mmocr,913,convetsyntext中的顺时针或逆时针sort_points并非是最优的方案,[],https://github.com/open-mmlab/mmocr/issues/913
open-mmlab/mmocr,887,Add notebook tutorials,['size/XS'],https://github.com/open-mmlab/mmocr/issues/887
open-mmlab/mmocr,834,Error when evaluation model MaskRCNN and FCENet,['bug'],https://github.com/open-mmlab/mmocr/issues/834
open-mmlab/mmocr,824,请问FCNet有没有训练total text数据集？,['checkpoint request'],https://github.com/open-mmlab/mmocr/issues/824
open-mmlab/mmocr,804,Loss Increases When Resuming From the Previous Trained Model,['bug'],https://github.com/open-mmlab/mmocr/issues/804
open-mmlab/mmocr,777,License for WildReceipt dataset,[],https://github.com/open-mmlab/mmocr/issues/777
open-mmlab/mmocr,759,Errors and warnings occurred when training totaltext with DB,[],https://github.com/open-mmlab/mmocr/issues/759
open-mmlab/mmocr,699,Model parameters require gradients during distributed testing,[],https://github.com/open-mmlab/mmocr/issues/699
open-mmlab/mmocr,691,WIP:two step textspotter,['WIP'],https://github.com/open-mmlab/mmocr/issues/691
open-mmlab/mmocr,653,WIP:[Feature] add a new pipeline for text  recognition,['WIP'],https://github.com/open-mmlab/mmocr/issues/653
open-mmlab/mmocr,560,SROIE数据集精度,[],https://github.com/open-mmlab/mmocr/issues/560
open-mmlab/mmocr,543,请问关于synthtext的检测部分如何进行,['docs request'],https://github.com/open-mmlab/mmocr/issues/543
open-mmlab/mmocr,535,About MSRA-TD500 dataset conversion script,['dataset request'],https://github.com/open-mmlab/mmocr/issues/535
open-mmlab/mmocr,526,Performance of PAN in Total-text,['bug'],https://github.com/open-mmlab/mmocr/issues/526
open-mmlab/mmocr,517,On what scale is the text_score parameter from output of readtext(),['bug'],https://github.com/open-mmlab/mmocr/issues/517
open-mmlab/mmocr,487,How to convert SDMG-R Pytorch model to ONNX?,['deployment'],https://github.com/open-mmlab/mmocr/issues/487
open-mmlab/mmocr,442,Can you provide the log of PSENet finetune in IC15?,[],https://github.com/open-mmlab/mmocr/issues/442
open-mmlab/mmocr,404,Performance of DRRG in IC15,['checkpoint request'],https://github.com/open-mmlab/mmocr/issues/404
open-mmlab/mmocr,380,synthtext training on detection part,['docs request'],https://github.com/open-mmlab/mmocr/issues/380
open-mmlab/mmocr,376,[DBNET]-Bad performance on long text detection,['community discussion'],https://github.com/open-mmlab/mmocr/issues/376
open-mmlab/mmocr,360,Roadmap for KIE,['algorithm request'],https://github.com/open-mmlab/mmocr/issues/360
open-mmlab/mmocr,339,AssertionError while training textsnake model,[],https://github.com/open-mmlab/mmocr/issues/339
open-mmlab/mmocr,336,bitmasks2tensor extremely slow,"['enhancement', 'speed']",https://github.com/open-mmlab/mmocr/issues/336
open-mmlab/mmocr,322,Deploy the model to C++,['deployment'],https://github.com/open-mmlab/mmocr/issues/322
open-mmlab/mmocr,309,Super Resolution for Text Recognition,['model request'],https://github.com/open-mmlab/mmocr/issues/309
open-mmlab/mmocr,277,Tpu support,"['enhancement', 'tpu']",https://github.com/open-mmlab/mmocr/issues/277
open-mmlab/mmocr,275,ZeroDivisionError: float division by zero with panet_r18_fpem_ffm_600e_icdar2015,['bug'],https://github.com/open-mmlab/mmocr/issues/275
open-mmlab/mmocr,274,Numbers are not detect well in psenet_r50_fpnf_600e_icdar2017 ,"['documentation', 'community discussion']",https://github.com/open-mmlab/mmocr/issues/274
open-mmlab/mmocr,259,Performance on TextOCR Dataset,['dataset'],https://github.com/open-mmlab/mmocr/issues/259
open-mmlab/mmocr,257,Performance comparison with Different OCR engine,['comparison'],https://github.com/open-mmlab/mmocr/issues/257
open-mmlab/mmocr,249,How to convert torch model to torch jit model ?,['jit'],https://github.com/open-mmlab/mmocr/issues/249
open-mmlab/mmocr,245,Add crnn chinese model,['need reproduce'],https://github.com/open-mmlab/mmocr/issues/245
open-mmlab/mmocr,233,Model Graph Visualisation (KIE),[],https://github.com/open-mmlab/mmocr/issues/233
open-mmlab/mmocr,223,Iteration Plan July-Aug,['iteration plan'],https://github.com/open-mmlab/mmocr/issues/223
open-mmlab/mmocr,184,robust scanner fusion question,['question'],https://github.com/open-mmlab/mmocr/issues/184
open-mmlab/mmocr,62,torch.jit.trace error: hope to trace dbnet_r18 model,['jit'],https://github.com/open-mmlab/mmocr/issues/62
open-mmlab/mmocr,39,Roadmap of MMOCR,"['good first issue', 'help wanted']",https://github.com/open-mmlab/mmocr/issues/39
lucidrains/denoising-diffusion-pytorch,164,"[feature request] Evaluation Metric During Training (FID, IS, KID, etc..)",[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/164
lucidrains/denoising-diffusion-pytorch,151,[Feature request] DiVAE,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/151
lucidrains/denoising-diffusion-pytorch,150,Support for self attention guidance,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/150
lucidrains/denoising-diffusion-pytorch,136,"Black image: The result of ddim_sample is black, while p_sample_loop can generate fine images.",[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/136
lucidrains/denoising-diffusion-pytorch,135,Question about `p_sample` :),[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/135
lucidrains/denoising-diffusion-pytorch,131,`q_sample` can only generate noise image.,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/131
lucidrains/denoising-diffusion-pytorch,126,A question on time embedding,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/126
lucidrains/denoising-diffusion-pytorch,121,"Sharing answer from the question ""How many iterations do I need?""",[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/121
lucidrains/denoising-diffusion-pytorch,113,Does this work on Windows?,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/113
lucidrains/denoising-diffusion-pytorch,107,Question about version of pytorch,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/107
lucidrains/denoising-diffusion-pytorch,106,How can I deal with images that height is not equal to weight?,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/106
lucidrains/denoising-diffusion-pytorch,104,How to derive the equation of alpha_cosine_log_snr,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/104
lucidrains/denoising-diffusion-pytorch,101,"training on own dataset but start getting black images after ""sample-10""",[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/101
lucidrains/denoising-diffusion-pytorch,100,Did anyone get good CIFAR10 results?,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/100
lucidrains/denoising-diffusion-pytorch,99,The config of celeba-HQ,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/99
lucidrains/denoising-diffusion-pytorch,98,Can diffusion model be used into image to image translation ?,[],https://github.com/lucidrains/denoising-diffusion-pytorch/issues/98
